lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step
,,28,,,0.755426163410849,0.31350824845687286,17.574152552228494,0.752821519639757,0.13678067922592163,0.019948897883296013,0.08600813895463943
,,29,,,0.7221825336029299,0.25495333561617983,16.196412321893366,0.5986490885416667,0.15576861798763275,0.024528980255126953,0.11680294573307037
,,30,,,0.7649133282811167,0.3412490915087965,16.852019605646976,0.7406422932942708,0.1446133852005005,0.021176252514123917,0.09236455708742142
,,31,,,0.33349768743467967,0.47523005429572274,26.905104650740363,0.7760328504774306,0.07458570599555969,0.00911791529506445,0.05358702316880226
,,32,,,-0.11079595904965289,0.6667456372346221,36.38899128600785,0.8154324001736111,0.015155293047428131,0.00022969736892264336,0.009938733652234077
,,33,,,0.6583269175202436,0.25190056847171005,17.892821084809817,0.7697397867838542,0.12848606705665588,0.01677754893898964,0.07668422907590866
,,34,,,0.5717750167532161,0.24337185567868272,17.76021338587507,0.7596757676866319,0.13057628273963928,0.01736631616950035,0.07921753823757172
,,35,,,0.6178070068061623,0.27941360870662024,18.184943207085805,0.7922858344184027,0.12387081235647202,0.015501589514315128,0.07024507224559784
,,36,,,0.7118142187013777,0.19304862154384483,15.782770967817754,0.6426883273654515,0.1628013402223587,0.02660367265343666,0.11223990470170975
,,37,,,0.7157986536909855,0.2604273841762793,16.229152663111602,0.6525360107421874,0.1547689288854599,0.02408360317349434,0.1047138199210167
,,38,,,0.7205259505171229,0.33398094077739154,16.2376473476752,0.6480750189887153,0.15451262891292572,0.023969531059265137,0.10445646941661835
,,39,,,0.6451689437646191,0.21961842427063333,15.449093107787988,0.5307932535807292,0.1697237193584442,0.0291009321808815,0.12887416779994965
,,40,,,0.3410417782729674,0.5377464798987323,27.210726053229187,0.7047871907552083,0.07320430874824524,0.008839134126901627,0.05070300027728081
,,41,,,0.07840995228540117,0.7302620190494333,36.252789749329864,0.8978342692057293,0.015446235425770283,0.0002403389080427587,0.00894344411790371
,,42,,,0.6831922806009898,0.44068919999116984,19.784680095846536,0.8614922417534722,0.10278185456991196,0.010618586093187332,0.04946310818195343
,,43,,,0.38046650609368277,0.4577709833560382,19.345714061587948,0.84464111328125,0.10818018764257431,0.011780695989727974,0.05367088317871094
,,44,,,0.540438170920092,0.4050796940558323,21.260329941810298,0.841189914279514,0.08706903457641602,0.007678513880819082,0.04766819253563881
,,45,,,0.47715956255101455,0.3121565447427418,18.71840756941963,0.7771986219618056,0.11655672639608383,0.01374010555446148,0.06790921092033386
,,46,,,0.47480804794786013,0.4045235338029123,20.281218685611385,0.8385569254557291,0.09882261604070663,0.01016161683946848,0.0519285723567009
,,47,,,0.550465588035915,0.42342727878965675,21.642722602075093,0.8505340576171875,0.0834638848900795,0.007079177536070347,0.045206356793642044
,,48,,,0.8622783938838199,0.3545005385311143,18.194915742779894,0.7965918646918403,0.1234620213508606,0.015332162380218506,0.07488414645195007
,,49,,,0.8332312146971816,0.32822093812177816,18.194204999809962,0.8050567626953125,0.12440933287143707,0.01579313352704048,0.07238924503326416
,,50,,,0.8282456569249128,0.29108551055943754,17.893497778928587,0.7569753011067708,0.12766338884830475,0.016354043036699295,0.08299347758293152
,,51,,,0.8638428268414848,0.3230105967271092,18.18525070377823,0.7977149115668403,0.12360578775405884,0.015369493514299393,0.07558160275220871
,,52,,,0.8470531092739856,0.3046499786744098,19.50092353270505,0.8191121419270833,0.1061902791261673,0.01133583765476942,0.06886816769838333
,,53,,,0.8062719314047803,0.3020809199841434,19.499958986873143,0.7621819390190973,0.10664208233356476,0.011526468209922314,0.08008314669132233
,,54,,,0.8626780819464839,0.3217448375787267,20.77486396772378,0.8410417344835069,0.09209664911031723,0.008600139990448952,0.06178295984864235
,,55,,,0.862013553747502,0.32630861911129594,20.978621844713736,0.8442603217230904,0.08981945365667343,0.008155245333909988,0.059529200196266174
,,56,,,0.8534171134650927,0.3188415957090068,21.29804641785073,0.8430633544921875,0.08666516095399857,0.007608647458255291,0.05838348716497421
,,57,,,-0.07872574252255057,0.65822257757043,35.98005878206997,0.8873280843098958,0.015899881720542908,0.0002532921207603067,0.010698012076318264
,,58,,,0.06531266466987813,0.6813655198309949,32.73085181767623,0.955230712890625,0.025001605972647667,0.0007358354050666094,0.011816893704235554
,,59,,,0.3497088139456265,0.6402780533423938,27.126013003845344,0.9358547634548611,0.04409082233905792,0.0019496381282806396,0.019434422254562378
,,60,,,0.7731995186692748,0.3676722615708339,19.417368915163436,0.8203491210937498,0.10725516080856323,0.011571635492146015,0.061972979456186295
,,61,,,0.7508712224187752,0.3113746392249445,18.996042036599412,0.7878845214843749,0.11347892135381699,0.01316068321466446,0.06964783370494843
,,62,,,0.7157263089844019,0.2822694798253115,18.277127904779327,0.7427134195963542,0.12205004692077637,0.0149232754483819,0.07842838764190674
,,63,,,0.767341195106444,0.3562390151647378,18.95195515335542,0.7967705620659722,0.11313407123088837,0.012869294732809067,0.0683252215385437
,,64,,,0.7376315595050271,0.36637954841911036,19.250802074705703,0.8223280164930555,0.10906579345464706,0.011907558888196945,0.06110825017094612
,,65,,,0.8100672828011843,0.3595888780677754,20.95910869106141,0.8632110595703125,0.08957786858081818,0.008030006662011147,0.048623986542224884
,,66,,,0.7557838869139821,0.3881911492423006,21.410818863876617,0.8236826578776041,0.08530492335557938,0.00732772471383214,0.053437575697898865
,,67,,,0.33417517224771137,0.5300076121211879,29.180681418275366,0.9396999782986111,0.04109282046556473,0.002173834480345249,0.02369733713567257
,,68,,,0.22400481472676229,0.6172290201585636,28.77311609864783,0.9810936821831598,0.03819862753152847,0.0015774843050166965,0.01542384922504425
,,69,,,-0.015587741522372056,0.717643415401906,36.61600067606604,0.8086513943142363,0.01476671826094389,0.0002181405870942399,0.008970286697149277
,,70,,,-0.007160399972844479,0.7118254747231774,36.4059383640186,0.7702962239583333,0.015147258527576923,0.00023015085025690496,0.009189698845148087
,,71,,,0.03382442200336025,0.7323412125997442,36.61536873409947,0.8552171495225693,0.014768043532967567,0.00021818862296640873,0.008830104023218155
,,72,,,-0.013696569504201122,0.7142844433493697,36.32892697416946,0.5178368462456597,0.01529585849493742,0.00023512275947723538,0.009054488502442837
,,73,,,0.352982999469872,0.5608658233944399,28.243939609857904,0.810464816623264,0.056997865438461304,0.00502220680937171,0.02780034765601158
,,74,,,0.6586224919499288,0.5341635125678758,21.85219947485421,0.8888844807942707,0.08090043812990189,0.006562101189047098,0.038983236998319626
,,75,,,0.8733312578606653,0.23837324838754056,17.606677398118727,0.7169308132595487,0.13183577358722687,0.01740996353328228,0.09624364972114563
,,76,,,0.8752973096422247,0.2786300546236825,17.749076701432873,0.7153500027126736,0.129684716463089,0.016845067963004112,0.09743820130825043
,,77,,,0.8625564154030434,0.2818607391351045,17.20389774445447,0.6181647406684028,0.13822691142559052,0.019176645204424858,0.11006376147270203
,,78,,,0.8711647017145513,0.2525914539900102,17.760859921178273,0.6626363118489584,0.12958411872386932,0.016837285831570625,0.1018780991435051
,,79,,,0.8665309954602453,0.35562631484608376,18.57122683971931,0.7777401394314236,0.11844082176685333,0.014161335304379463,0.07748913764953613
,,80,,,0.8728444376118653,0.3279583841706746,18.302880521733947,0.7346137152777779,0.1216774433851242,0.014829288236796856,0.08761946111917496
,,81,,,0.6272334405681995,0.26878907400428936,18.84761814111564,0.7652218288845485,0.11592987924814224,0.013851109892129898,0.07115606963634491
,,82,,,0.5173461130089649,0.5670410755651245,24.05494614951796,0.8887288411458332,0.067611925303936,0.005226233042776585,0.034574612975120544
,,83,,,0.22829313822466774,0.6912265244886598,30.18070616549979,0.9783633761935766,0.03100424073636532,0.0009633085574023426,0.012952801771461964
,,84,,,0.45961278247703063,0.5151310196364965,22.375157776641966,0.9007300482855902,0.07747834920883179,0.006222915835678577,0.034535497426986694
,,85,,,0.5569711631829225,0.44592972897909683,20.091393300108184,0.8542822943793402,0.10295435041189194,0.011410392820835114,0.054160699248313904
,,86,,,0.8383533493115346,0.2810870996297782,17.874023050491264,0.7547231038411458,0.1279604136943817,0.016431279480457306,0.08559665828943253
,,87,,,0.7992314455904659,0.3084360494768044,17.601491097410427,0.7551900227864583,0.1321420967578888,0.017551878467202187,0.08396318554878235
,,88,,,0.7587527104760109,0.26742613505489865,17.13329630493149,0.66298828125,0.1393696367740631,0.01950194500386715,0.10082370042800903
,,89,,,0.8059222314520023,0.3183989633244737,17.530847577779802,0.7014638264973958,0.13303318619728088,0.0177401602268219,0.09221211820840836
,,90,,,0.7190329739609942,0.31885304085309557,16.637792822792004,0.538380601671007,0.14848056435585022,0.022408129647374153,0.11344221234321594
,,91,,,0.7420079016983976,0.32407649284597295,17.36641626245362,0.656010267469618,0.1361054927110672,0.01872345618903637,0.09702135622501373
,,92,,,0.7051401054466389,0.3669089388339591,18.193388713296585,0.6858005099826389,0.12369861453771591,0.015446135774254799,0.08452217280864716
,,93,,,0.809117335934555,0.2918849732073154,17.39677169369585,0.6740386962890625,0.13541193306446075,0.018464604392647743,0.0994933471083641
,,94,,,0.38087480072430235,0.49239265929607956,25.850579634901436,0.8113149007161458,0.0830906480550766,0.011345302686095238,0.05863845720887184
,,95,,,0.03186690321700797,0.6275214408111135,33.055975173340755,0.9900780571831598,0.022507015615701675,0.0005183081375434995,0.011837165802717209
,,96,,,0.8379848970537406,0.316921162798195,18.106135496160178,0.7896752251519097,0.12486924976110458,0.01571883074939251,0.07549333572387695
,,97,,,0.8099538164280634,0.28069565302449473,17.98034212027279,0.7449700249565973,0.12635454535484314,0.01600995846092701,0.08444798737764359
,,98,,,0.81681540838233,0.2561010292523488,17.65958245140763,0.7165822347005208,0.13125577569007874,0.01731722801923752,0.09121209383010864
,,99,,,0.8356386637115302,0.32904294813150303,17.819247065066374,0.784814453125,0.1287808120250702,0.016647059470415115,0.0797107070684433
,,100,,,0.6449461152672529,0.38659861866090767,19.740350681999114,0.7877010769314235,0.10477188974618912,0.011307647451758385,0.0665518194437027
,,101,,,0.3922652106195331,0.5205410642003159,24.78978531474316,0.9323293050130207,0.0577729158103466,0.0033566372003406286,0.028624942526221275
,,102,,,0.8298649316503741,0.3593643100812866,17.761091665721654,0.7792395697699652,0.12960582971572876,0.016850220039486885,0.07989729195833206
,,103,,,0.7931710423881062,0.28474653003677275,17.554696076856303,0.6707855224609375,0.13396404683589935,0.018369467929005623,0.0989546999335289
,,104,,,0.6970107497396866,0.2863735332645484,16.30956331624689,0.5783182779947917,0.15412014722824097,0.02412116341292858,0.11656364798545837
,,105,,,0.8291612480115911,0.32709476468874144,18.068196781467115,0.7295522054036458,0.12528061866760254,0.01579078659415245,0.08760816603899002
,,106,,,0.34080538443938846,0.4575004201452987,25.638387315240056,0.8322231716579861,0.07825607061386108,0.009621771052479744,0.05517004802823067
,,107,,,-0.001386339176012144,0.5574869716934839,32.627625872246384,0.9358642578125002,0.023941833525896072,0.0006037794519215822,0.014944091439247131
,,108,,,0.8311590178266904,0.40932777381435714,19.56929400396998,0.84952392578125,0.10577680915594101,0.011334641836583614,0.05794312059879303
,,109,,,0.7386150918886936,0.3744202685246062,18.728249384328674,0.7139183892144099,0.12291352450847626,0.01689814403653145,0.0829102173447609
,,110,,,0.7071468813247486,0.26036987246071047,18.010790736646268,0.6335337320963542,0.12667348980903625,0.01628235913813114,0.09643805027008057
,,111,,,0.721472936798745,0.29897888536512435,17.47487458793745,0.6171912299262152,0.13461416959762573,0.018358686938881874,0.10002113878726959
,,112,,,0.7265159008110829,0.31709518568107103,18.308233786490426,0.6895884195963542,0.1240062564611435,0.016022512689232826,0.08819849044084549
,,113,,,0.7279688175557586,0.2948779147717556,17.514933241395095,0.6371419270833333,0.13414108753204346,0.018272489309310913,0.10097885131835938
,,114,,,0.7771194977425286,0.35261780115236985,17.76228550214695,0.7062659369574653,0.13047859072685242,0.017316695302724838,0.09197665005922318
,,115,,,0.6552788572935413,0.45219040749826467,22.751230200716215,0.81103515625,0.08791203051805496,0.010300745256245136,0.05905896797776222
,,116,,,0.3023733800490837,0.6151307057792716,31.179971466106025,0.96944580078125,0.02792314812541008,0.0007969760335981846,0.014520777389407158
,,117,,,0.5897742143348681,0.5243016271593361,21.6489045104175,0.9104790581597223,0.08283276855945587,0.0068818130530416965,0.03426865488290787
,,118,,,0.6830997561031983,0.43512790757414876,19.619748292736183,0.844158935546875,0.11415644735097885,0.015240354463458061,0.06171911209821701
,,119,,,0.7511210596194264,0.20556878425727548,16.21707922649092,0.6224704318576388,0.15629515051841736,0.024983756244182587,0.11942420899868011
,,120,,,0.7523323746874809,0.28092054202251904,16.75479149228655,0.584791734483507,0.14661528170108795,0.021891972050070763,0.11320408433675766
,,121,,,0.7783276966052766,0.262095961526091,18.453328820734622,0.68349609375,0.12013498693704605,0.014588570222258568,0.09049161523580551
,,122,,,0.5546893562236358,0.30454343677915136,19.6701586034541,0.7701399061414931,0.10497216135263443,0.011262394487857819,0.06725382059812546
,,123,,,0.7891987370227407,0.35142766571277056,16.541305658445193,0.6058380126953125,0.15020084381103516,0.02294967882335186,0.1102462038397789
,,124,,,0.8114566726032375,0.34857501030901,17.15965643140259,0.5578752305772571,0.1407061368227005,0.0203973650932312,0.11115237325429916
,,125,,,0.8021823102434957,0.3300710228105416,17.28010295145867,0.5674750434027777,0.13816767930984497,0.019489727914333344,0.10963696241378784
,,126,,,0.8497452970893246,0.39543027943178044,17.91585982965972,0.6051517062717015,0.12828375399112701,0.016764741390943527,0.10091617703437805
,,127,,,0.842306382422269,0.36793459040816257,18.087635037798556,0.6748209635416667,0.1260586977005005,0.01628309115767479,0.09641912579536438
,,128,,,0.8121961411431382,0.32112354881832156,17.990778387432524,0.6870320638020833,0.12688282132148743,0.016325831413269043,0.09771934151649475
,,129,,,0.7973703487321202,0.2354424951387153,18.923351433837492,0.7499596489800349,0.11367132514715195,0.013031779788434505,0.07720965147018433
,,130,,,0.7756167156392108,0.2301361609926948,18.5526690690971,0.6947435167100695,0.11872740834951401,0.014240387827157974,0.08600752055644989
,,131,,,0.7623994761914069,0.24003249306744157,18.762039877367524,0.7337022569444442,0.11573312431573868,0.01349133811891079,0.08097940683364868
,,132,,,0.7825035945430232,0.22795503008938695,18.07028996888869,0.646982150607639,0.1253271996974945,0.015819983556866646,0.09440392255783081
,,133,,,0.6352834640718426,0.4063626712087164,19.993648483023012,0.7862745496961805,0.10123662650585175,0.010484806261956692,0.06171586737036705
,,134,,,0.5626903114529824,0.4248093638443014,19.30173333394803,0.758378431532118,0.10889743268489838,0.011974786408245564,0.06331085413694382
,,135,,,0.6112402553517187,0.31588689687374305,16.988717568846567,0.613704087999132,0.142959326505661,0.020884869620203972,0.10038622468709946
,,136,,,0.6699449920177686,0.39214958206934275,18.310054943760754,0.6462734646267361,0.12355528026819229,0.01577511429786682,0.08466195315122604
,,137,,,0.7553241443055236,0.4660236648432128,21.434360873301838,0.8065466986762153,0.08493933081626892,0.007242409512400627,0.050551265478134155
,,138,,,0.04949482221799695,0.596642438804144,33.89865235695604,0.9727288140190972,0.020215993747115135,0.00040986749809235334,0.01355708483606577
,,139,,,0.13674405691421063,0.6117005026546078,32.83658099670942,0.9574676513671874,0.02360057458281517,0.0005950457416474819,0.013704800978302956
,,140,,,0.35512945387868394,0.6491496017797383,32.310252723922176,0.9690378824869793,0.024473590776324272,0.0006103544146753848,0.01249185111373663
,,141,,,0.7178529515964129,0.3180354237781027,17.128438776636145,0.745654296875,0.140170156955719,0.01993957906961441,0.08635784685611725
,,142,,,0.6707227574772116,0.27507422814919896,16.777781210502777,0.6787468804253473,0.14590652287006378,0.02158014476299286,0.10098201036453247
,,143,,,0.7350207676916495,0.30230338601141915,17.64616560162412,0.7192311604817708,0.13184194266796112,0.017581745982170105,0.09107252955436707
,,144,,,0.3595279152103095,0.4344032007308399,19.363578576642276,0.82242431640625,0.10782041400671005,0.01167189422994852,0.05565237998962402
,,145,,,0.39691108064449615,0.3883163400626314,18.76520094694822,0.8060085720486111,0.1156148910522461,0.013446818105876446,0.061683930456638336
,,146,,,0.3397024276360761,0.42519865114948063,18.727096275340777,0.8279371473524307,0.11613242328166962,0.013567442074418068,0.0582551471889019
,,147,,,0.5806818827081965,0.5138152175066846,20.58832904002747,0.8054178873697918,0.09408348053693771,0.008971520699560642,0.05482960864901543
,,148,,,0.4239641707228146,0.44119530319553724,20.40408156981185,0.8291493733723959,0.09654182195663452,0.009534715674817562,0.05214929208159447
,,149,,,0.42663547046707617,0.39040358926639857,18.682900608210154,0.7848602294921876,0.11679549515247345,0.013741420581936836,0.06433160603046417
,,150,,,-0.0001887043340256609,0.5202713935874655,32.035367317695474,0.982537841796875,0.025193586945533752,0.0006436444818973541,0.015985678881406784
,,151,,,-0.05619593488435646,0.5171977758787059,31.8898445050964,0.9787455240885417,0.026300037279725075,0.0007418119348585606,0.0156010203063488
,,152,,,-0.05714439315382598,0.5641225832074364,32.41729425542057,0.9688829210069445,0.024695277214050293,0.0006499811424873769,0.013613910414278507
,,153,,,0.3622875037100075,0.5838780817080169,24.8991668144377,0.9641879611545141,0.057315099984407425,0.003329766448587179,0.022641722112894058
,,154,,,0.43072327526727616,0.5347146529288893,21.176805479582832,0.9345625135633681,0.08768393099308014,0.00775266345590353,0.03328125923871994
,,155,,,0.22768442624355,0.5705435743397416,25.68731625160054,0.9478953043619793,0.05428769066929817,0.0031860799062997103,0.023381739854812622
,,156,,,0.601598782157873,0.2874164715258303,16.227041192628075,0.6698398166232639,0.15588760375976562,0.024772638455033302,0.1016017273068428
,,157,,,0.4270366403485627,0.3051377934401196,17.592339155563497,0.7410034179687499,0.13333410024642944,0.018167641013860703,0.0796937495470047
,,158,,,0.449546553391807,0.3239300992503197,18.1325588882193,0.7717112223307292,0.12412746995687485,0.015443001873791218,0.07035466283559799
,,159,,,0.4315849004648446,0.3187711655322069,18.37490872915598,0.7558129204644096,0.12085697799921036,0.01467517763376236,0.07114645838737488
,,160,,,0.2880128351633573,0.43924013362934816,19.94756527550593,0.8609998914930556,0.10370668023824692,0.01138494536280632,0.04953932389616966
,,161,,,0.19968219070783108,0.5345676219880185,21.627059964820756,0.9181857638888891,0.08312734961509705,0.006943635642528534,0.033207427710294724
,,162,,,0.32432882407709995,0.46813296694558976,19.689126268212277,0.8633819580078125,0.10485883802175522,0.011241581290960312,0.049818255007267
,,163,,,0.20452584261320964,0.5576288473096596,26.52341103007862,0.9020100911458332,0.07738572359085083,0.009789014235138893,0.038468796759843826
,,164,,,-0.08728652949252043,0.6746528418993163,36.11815070322579,0.9512430826822916,0.015638956800103188,0.00024470739299431443,0.009867236018180847
,,165,,,0.09033084302456665,0.6625764145322555,31.668843758242883,0.9921556260850692,0.026195472106337547,0.0006914715631864965,0.01209680549800396
,,166,,,0.22676857731105837,0.579011848730361,24.14875495708379,0.962347412109375,0.06452181935310364,0.0044583287090063095,0.023522695526480675
,,167,,,0.21576103698770419,0.5506178493409151,25.151037811504615,0.9500718858506945,0.056420158594846725,0.003317647846415639,0.02447609417140484
,,168,,,0.43382564146905944,0.5426312729349556,20.5165910837696,0.9063727484809029,0.09426476806402206,0.00889323279261589,0.038785260170698166
,,169,,,0.36133242023573797,0.4438099437606694,19.384396986578935,0.82183837890625,0.11332795768976212,0.014169027097523212,0.05967564508318901
,,170,,,0.6262785105666357,0.3218641792712517,17.044232733431738,0.7590616861979166,0.1407252550125122,0.019857769832015038,0.08127481490373611
,,171,,,0.6014372473411239,0.32136886113776875,16.242328170548078,0.6621910942925348,0.15563423931598663,0.0246922355145216,0.10202553868293762
,,172,,,0.6133112487244445,0.33501224272942043,17.222054767446892,0.7112748887803819,0.13945700228214264,0.019924558699131012,0.08738400042057037
,,173,,,0.46915259378454044,0.3159712532565827,17.34560526439231,0.7296522352430554,0.13692422211170197,0.01906597428023815,0.08213198184967041
,,174,,,0.833535972364962,0.4285203746091872,20.80554471788552,0.8758097330729168,0.09143808484077454,0.008416692726314068,0.04885860159993172
,,175,,,0.3595295216108553,0.5276265783157873,27.584857684092707,0.9187354193793403,0.06189383193850517,0.005958597641438246,0.033710457384586334
,,176,,,-0.04913635083631437,0.6803775937558039,35.91692753139278,0.9741492377387153,0.016005313023924828,0.0002563016605563462,0.009902715682983398
,,177,,,-0.12240458555020402,0.5424801012669028,33.71602069868776,0.6648240831163194,0.021099736914038658,0.00046740903053432703,0.013489698991179466
,,178,,,0.4663681833775379,0.4843454738874054,22.344974419052953,0.8884592692057292,0.08163194358348846,0.0074692461639642715,0.039616357535123825
,,179,,,0.7467487484055801,0.293835040535632,18.171849654045506,0.7562099880642361,0.12378130108118057,0.015411916188895702,0.07600699365139008
,,180,,,0.7424878222949329,0.308741613031545,17.40390128566317,0.6975687662760417,0.1358719766139984,0.018743451684713364,0.08707551658153534
,,181,,,0.7458116059130173,0.3348661960972938,18.389783595986447,0.7032782660590278,0.12141642719507217,0.014995217323303223,0.07916055619716644
,,182,,,0.7617232360695907,0.4180960501822211,19.17462260140675,0.7874006483289928,0.11028186231851578,0.012233040295541286,0.0633464902639389
,,183,,,0.7750242179077336,0.4667195841123988,20.39119214250911,0.811578369140625,0.09695680439472198,0.009679393842816353,0.05309662967920303
,,184,,,0.7001707933121305,0.40551660445029547,18.692307898913885,0.674027845594618,0.11656876653432846,0.013666229322552681,0.0768604576587677
,,185,,,0.7128734525525335,0.30253971346981456,17.979311995714063,0.5984137641059027,0.12694069743156433,0.01631838083267212,0.09381688386201859
,,186,,,0.7858917322913765,0.3290543482337528,18.40885276763952,0.5974283854166667,0.12031080573797226,0.014524939469993114,0.09060292690992355
,,187,,,0.7408757113705162,0.2980184988684086,18.349125924474087,0.6234032524956599,0.12232959270477295,0.015313942916691303,0.08942561596632004
,,188,,,0.6984973390434474,0.30594979667771616,18.71813460254729,0.7116394042968749,0.11630883067846298,0.013627232052385807,0.07885152101516724
,,189,,,-0.05906159924949894,0.6834373903689299,36.38292144745339,0.596174791124132,0.015168321318924427,0.0002301667700521648,0.009926297701895237
,,190,,,0.059766349500184654,0.630840970144647,32.29080320300825,0.8946085611979167,0.026432383805513382,0.0008081849082373083,0.013061761856079102
,,191,,,0.2883166759838761,0.6031258282431601,27.0794879427622,0.9785281711154512,0.044604457914829254,0.002017941325902939,0.017822397872805595
,,192,,,0.7707713551473131,0.3491678071721508,16.96378462250008,0.7627322726779513,0.14279958605766296,0.02066759765148163,0.08633095026016235
,,193,,,0.762601543326337,0.376265371227886,17.6099617501253,0.776675754123264,0.13558568060398102,0.019431987777352333,0.07952912151813507
,,194,,,0.7110251454162789,0.3490424186377708,17.038480186691864,0.7747260199652778,0.14266136288642883,0.020925184711813927,0.08237563073635101
,,195,,,0.768991108915028,0.3441822540656875,16.938293761203674,0.7621290418836806,0.14320926368236542,0.02078329399228096,0.08681723475456238
,,196,,,0.6869434639253316,0.44186166326738274,17.831338650744257,0.7793701171875,0.13242149353027344,0.018672648817300797,0.0760442465543747
,,197,,,0.6252215426348758,0.5603996410903647,17.3570920090689,0.8521582709418402,0.1365194320678711,0.018893936648964882,0.05922304093837738
,,198,,,0.7413705697296631,0.262578213539696,16.127234152101657,0.7228023952907986,0.1569610834121704,0.024885157123208046,0.09972722828388214
,,199,,,0.6646270961633696,0.33631440806271373,18.444025544562894,0.7507069905598959,0.12560300529003143,0.0172263253480196,0.07965103536844254
,,200,,,0.5421297860487442,0.46604480135958315,20.997620076402985,0.8755377875434028,0.09026366472244263,0.008344010449945927,0.044942207634449005
,,201,,,-0.02511576166434703,0.4743343133178518,29.9944560304176,0.9439558241102428,0.033478133380413055,0.001240493729710579,0.021591661497950554
,,202,,,0.23847678070409448,0.5386119314981267,26.787206496912933,0.7973870171440971,0.06398866325616837,0.006161186378449202,0.02523723430931568
,,203,,,0.7291295690742,0.5026368368951781,18.974197956104952,0.8884389241536459,0.11440455913543701,0.013531781733036041,0.047569602727890015
,,204,,,0.699129002596538,0.45824195077302576,17.890240253821265,0.8411329481336806,0.12825164198875427,0.016639990732073784,0.06370685249567032
,,205,,,0.6981438383701846,0.46246580296723383,17.4328521713971,0.8292195638020832,0.13537654280662537,0.018590768799185753,0.06765799969434738
,,206,,,0.6791735056058176,0.40275813251268683,17.166622309110103,0.8177008734809027,0.13985185325145721,0.01993073709309101,0.07291658222675323
,,207,,,0.696493573991454,0.3606600134239828,16.990381776752766,0.7791907416449652,0.1422525942325592,0.020482294261455536,0.08378009498119354
,,208,,,0.687084624042758,0.41717947923880516,17.260339455104848,0.8080227322048611,0.13814979791641235,0.019373085349798203,0.07502571493387222
,,209,,,0.6996399521060608,0.42576033986728,17.613403133962237,0.820969984266493,0.13244162499904633,0.017761757597327232,0.07021992653608322
,,210,,,0.7139944352016374,0.32665408908872184,16.73331721626066,0.7257056342230903,0.14673146605491638,0.0218503475189209,0.09766463935375214
,,211,,,0.6184373730042593,0.405363714181747,18.350072955823133,0.7966820610894099,0.12197168916463852,0.015139645896852016,0.07039256393909454
,,212,,,0.7080819091038437,0.41186140765874335,19.712847656613057,0.8040093315972221,0.10401801019906998,0.010965465568006039,0.06223682686686516
,,213,,,0.06317480744372445,0.5576451069034156,28.03518574765986,0.9845364040798612,0.04292462021112442,0.0021106021013110876,0.01677711494266987
,,214,,,0.5565793759604858,0.4543722429863234,20.3621250277269,0.8659698486328123,0.10292066633701324,0.01200998853892088,0.05221262946724892
,,215,,,0.6532103427791026,0.322590757256787,17.443265627477764,0.7598826090494792,0.1347818672657013,0.018314208835363388,0.08037703484296799
,,216,,,0.7472934724876955,0.29977963954385245,17.827853628185803,0.6987250434027777,0.12904125452041626,0.016812482848763466,0.09135861694812775
,,217,,,0.7552742092017729,0.44015252347918804,19.18351024993354,0.7969184027777777,0.1104305237531662,0.012327954173088074,0.0626082643866539
,,218,,,0.8556418994371215,0.4888579541694334,19.370886467753742,0.8058359781901043,0.10762329399585724,0.011605896055698395,0.06379062682390213
,,219,,,0.7759535914442485,0.3870250864456627,18.52026516416345,0.7590291341145833,0.1197672113776207,0.014629832468926907,0.07926665991544724
,,220,,,0.4492733302983975,0.49244966127377465,25.866266169523662,0.8811587863498265,0.060610223561525345,0.004762422293424606,0.03787735849618912
,,221,,,0.053361354629186564,0.5839175323068064,33.30324693276554,0.9717631022135415,0.021827464923262596,0.00048523908481001854,0.01341150887310505
,,222,,,0.596876199869038,0.3236533309979424,18.52127171958841,0.8027933756510416,0.11926263570785522,0.014383087866008282,0.06487337499856949
,,223,,,0.5437879683304747,0.27826284306313964,17.953800064759513,0.7574825710720486,0.1275065839290619,0.01649552769958973,0.07525947690010071
,,224,,,0.5009364799427691,0.22581929017460212,17.026411114739577,0.7113749186197915,0.1414571851491928,0.020187359303236008,0.08843198418617249
,,225,,,0.11296342687093049,0.630062785400046,30.898864219443766,0.9819831000434027,0.02987154945731163,0.000997925759293139,0.013591581024229527
,,226,,,0.2672323169291404,0.6506704411696376,26.534459321165464,0.9499148898654515,0.07103963196277618,0.008055751211941242,0.02521468512713909
,,227,,,0.05199202383357911,0.6365189377653605,32.803950097346394,0.9884379069010414,0.022923028096556664,0.0005266134394332767,0.012542075477540493
,,228,,,0.734546976278498,0.3258905539248406,16.78241632069126,0.7345767550998263,0.14594054222106934,0.021629957482218742,0.08936402201652527
,,229,,,0.7451978824498452,0.3189939861694149,16.602874348013337,0.7244984944661457,0.1489647626876831,0.022518860176205635,0.09315166622400284
,,230,,,0.7737154010998026,0.3170656424318783,16.943431055548217,0.7450002034505209,0.14310738444328308,0.020745517686009407,0.0880846381187439
,,231,,,0.7551582388288168,0.3530438645876035,19.95966750074795,0.7612928602430555,0.10131432116031647,0.010438010096549988,0.06756908446550369
