2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:37:25,687 train INFO: Epoch [1/1][500/3024]  lr: 0.0009349624077146798  eta: 0:04:26  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0117 (0.0361, 0.0149)
2025-05-24 18:37:27,529 train INFO: Epoch [1/1][520/3024]  lr: 0.0009297738155890717  eta: 0:04:22  time: 0.094  data: 0.003  memory: 6626  MSELoss: 0.0125 (0.0352, 0.0006)
2025-05-24 18:37:29,395 train INFO: Epoch [1/1][540/3024]  lr: 0.0009244018492448098  eta: 0:04:19  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0125 (0.0342, 0.0039)
2025-05-24 18:37:31,253 train INFO: Epoch [1/1][560/3024]  lr: 0.0009188488277517022  eta: 0:04:16  time: 0.094  data: 0.003  memory: 6626  MSELoss: 0.0139 (0.0337, 0.0203)
2025-05-24 18:37:33,161 train INFO: Epoch [1/1][580/3024]  lr: 0.0009131171483407932  eta: 0:04:13  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0131 (0.0330, 0.0229)
2025-05-24 18:37:35,025 train INFO: Epoch [1/1][600/3024]  lr: 0.0009072092853694817  eta: 0:04:10  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0124 (0.0324, 0.0123)
2025-05-24 18:37:36,973 train INFO: Epoch [1/1][620/3024]  lr: 0.0009011277892533456  eta: 0:04:08  time: 0.100  data: 0.004  memory: 6626  MSELoss: 0.0120 (0.0317, 0.0217)
2025-05-24 18:37:38,922 train INFO: Epoch [1/1][640/3024]  lr: 0.0008948752853651303  eta: 0:04:05  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0124 (0.0312, 0.0170)
2025-05-24 18:37:40,807 train INFO: Epoch [1/1][660/3024]  lr: 0.0008884544729013805  eta: 0:04:02  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0120 (0.0306, 0.0099)
2025-05-24 18:37:42,692 train INFO: Epoch [1/1][680/3024]  lr: 0.0008818681237171994  eta: 0:04:00  time: 0.096  data: 0.004  memory: 6626  MSELoss: 0.0110 (0.0300, 0.0024)
