test_pcc_step_frame_0,test_pcc_step_frame_1,test_pcc_step_frame_2,test_pcc_step_frame_3,test_pcc_step_frame_4,test_pcc_step_frame_5,test_pcc_step_frame_6,test_pcc_step_frame_7,test_pcc_step_frame_8,test_pcc_step_frame_9,test_pcc_step_frame_10,test_pcc_step_frame_11,test_ssim_step_frame_0,test_ssim_step_frame_1,test_ssim_step_frame_2,test_ssim_step_frame_3,test_ssim_step_frame_4,test_ssim_step_frame_5,test_ssim_step_frame_6,test_ssim_step_frame_7,test_ssim_step_frame_8,test_ssim_step_frame_9,test_ssim_step_frame_10,test_ssim_step_frame_11,test_psnr_step_frame_0,test_psnr_step_frame_1,test_psnr_step_frame_2,test_psnr_step_frame_3,test_psnr_step_frame_4,test_psnr_step_frame_5,test_psnr_step_frame_6,test_psnr_step_frame_7,test_psnr_step_frame_8,test_psnr_step_frame_9,test_psnr_step_frame_10,test_psnr_step_frame_11,test_rmse_step_frame_0,test_rmse_step_frame_1,test_rmse_step_frame_2,test_rmse_step_frame_3,test_rmse_step_frame_4,test_rmse_step_frame_5,test_rmse_step_frame_6,test_rmse_step_frame_7,test_rmse_step_frame_8,test_rmse_step_frame_9,test_rmse_step_frame_10,test_rmse_step_frame_11,test_frame_mse_step,test_frame_mae_step,step
0.9817773103713989,0.9695674180984497,0.9574882984161377,0.9428778290748596,0.9302736520767212,0.9181839227676392,0.9066761136054993,0.8945889472961426,0.8834858536720276,0.8734820485115051,0.8651595711708069,0.85868239402771,0.7527872920036316,0.7016122937202454,0.6644442677497864,0.6421663165092468,0.620694637298584,0.5933120846748352,0.573485791683197,0.5470086932182312,0.5295321345329285,0.5132273435592651,0.4953257143497467,0.48220667243003845,27.24030876159668,25.309043884277344,23.91335678100586,22.74854850769043,21.834880828857422,21.21385955810547,20.79347038269043,20.09743881225586,19.67813491821289,19.310483932495117,18.99782943725586,18.881086349487305,0.04344948008656502,0.054268501698970795,0.06372827291488647,0.07287400215864182,0.08095728605985641,0.08695749938488007,0.09126966446638107,0.0988844707608223,0.10377512872219086,0.10826194286346436,0.11222988367080688,0.11374849081039429,0.007871083915233612,0.05344965308904648,10
0.9802542328834534,0.9663161039352417,0.9529411196708679,0.937680721282959,0.9289636015892029,0.9205133318901062,0.9076929092407227,0.8961036801338196,0.8785890340805054,0.8612833023071289,0.8360610604286194,0.8121995329856873,0.7376561164855957,0.6885128617286682,0.65282142162323,0.6139214634895325,0.5922011733055115,0.5686317086219788,0.5400261282920837,0.5220401883125305,0.5058757066726685,0.49757203459739685,0.4858258366584778,0.46935150027275085,26.830692291259766,24.703397750854492,23.429401397705078,22.380210876464844,21.934972763061523,21.569772720336914,20.967395782470703,20.546201705932617,20.00066375732422,19.5537052154541,18.962276458740234,18.502641677856445,0.04554758593440056,0.05818755552172661,0.06737983971834183,0.07603078335523605,0.08002972602844238,0.08346632868051529,0.08946026861667633,0.0939052626490593,0.09999234974384308,0.10527244955301285,0.11269019544124603,0.11881408095359802,0.007822536863386631,0.05630930885672569,11
0.8620849251747131,0.8257918953895569,0.7868127226829529,0.7601774334907532,0.6936918497085571,0.7558894753456116,0.7306675910949707,0.6866313815116882,0.6845381855964661,0.652877926826477,0.6549392938613892,0.6476081013679504,0.9379871487617493,0.917221188545227,0.9155985116958618,0.9080787301063538,0.9086852669715881,0.9053241610527039,0.9016014933586121,0.8879321813583374,0.887237548828125,0.8774731159210205,0.8758339285850525,0.8676982522010803,46.28468322753906,45.15852355957031,44.630615234375,44.47196960449219,43.3318977355957,44.952510833740234,44.654624938964844,44.152774810791016,44.38484573364258,44.0870246887207,44.138423919677734,43.97217559814453,0.004850268363952637,0.005521711893379688,0.005867717321962118,0.005975875537842512,0.006814047694206238,0.005654243286699057,0.005851519759744406,0.0061995661817491055,0.006036118604242802,0.006246672011911869,0.006209815852344036,0.006329818163067102,3.577635652618483e-05,0.004328822251409292,12
0.8187570571899414,0.7849867939949036,0.7662293910980225,0.748698890209198,0.7438346147537231,0.6905342936515808,0.6845718026161194,0.6880526542663574,0.651380717754364,0.629479169845581,0.6326069831848145,0.6258251667022705,0.9381056427955627,0.9165506958961487,0.9164185523986816,0.9085010886192322,0.9068707823753357,0.8985469341278076,0.8933150172233582,0.8986873626708984,0.8955479860305786,0.8920576572418213,0.8962830305099487,0.8981461524963379,46.18864059448242,45.42325210571289,45.55574417114258,45.3226203918457,45.624107360839844,45.03746795654297,45.02425003051758,45.25646209716797,45.12202835083008,45.010643005371094,45.24064254760742,45.329505920410156,0.004904198460280895,0.0053559597581624985,0.005274882540106773,0.005418375600129366,0.005233528558164835,0.005599208176136017,0.0056077358312904835,0.005459800828248262,0.005544962827116251,0.005616527516394854,0.005469753872603178,0.005414080340415239,2.928668436652515e-05,0.00391638558357954,13
0.8141434788703918,0.7802571058273315,0.7698690295219421,0.7429502606391907,0.6854438781738281,0.6839990019798279,0.7026124000549316,0.6986432671546936,0.7100262641906738,0.6890202760696411,0.6906556487083435,0.6685557961463928,0.916041910648346,0.8970367908477783,0.899190366268158,0.8953334093093872,0.8876013159751892,0.8683111667633057,0.8744421005249023,0.8740677237510681,0.8785132765769958,0.8768136501312256,0.8857236504554749,0.8835276365280151,45.95629119873047,45.13393020629883,45.26509094238281,45.261688232421875,44.50680160522461,44.405052185058594,44.70783233642578,44.82633590698242,45.023677825927734,44.97355270385742,45.0901985168457,44.83543014526367,0.005037157330662012,0.005537369754165411,0.005454380996525288,0.0054565174505114555,0.005951958708465099,0.006022091954946518,0.0058157844468951225,0.00573697779327631,0.005608104169368744,0.005640562158077955,0.005565319210290909,0.005730976350605488,3.175588062731549e-05,0.004266601521521807,14
0.9816226363182068,0.9660401344299316,0.952975869178772,0.9404006004333496,0.9303144812583923,0.9214556217193604,0.9078481197357178,0.8934608697891235,0.8807678818702698,0.8674347400665283,0.8565995097160339,0.8470672965049744,0.7599219679832458,0.7017677426338196,0.6609013080596924,0.6176674365997314,0.5883222818374634,0.5625531077384949,0.5384699702262878,0.5182244777679443,0.5024656057357788,0.4986080825328827,0.4855857789516449,0.4772407114505768,27.452638626098633,24.998899459838867,23.679115295410156,22.6435604095459,21.9444580078125,21.383647918701172,20.63568878173828,20.01803207397461,19.524696350097656,19.145355224609375,18.88433074951172,18.70676612854004,0.04240022227168083,0.05624125897884369,0.06547028571367264,0.07376017421483994,0.07994239032268524,0.08527418971061707,0.09294276684522629,0.09979260712862015,0.10562463104724884,0.11033981293439865,0.11370602995157242,0.11605442315340042,0.008056358434259892,0.0597897432744503,15
0.9807666540145874,0.9684783220291138,0.9565533399581909,0.9423648715019226,0.929620087146759,0.9131250381469727,0.9003774523735046,0.8832604885101318,0.8668563365936279,0.8555032014846802,0.8467833399772644,0.8402999043464661,0.7525954246520996,0.7096222043037415,0.6696551442146301,0.6445373892784119,0.6177789568901062,0.5898051261901855,0.5720266699790955,0.5476444363594055,0.5310776233673096,0.510377049446106,0.49617135524749756,0.4882354140281677,27.396099090576172,25.56761932373047,24.206754684448242,23.12409210205078,22.220226287841797,21.36826515197754,20.936124801635742,20.114431381225586,19.60677719116211,19.258752822875977,18.98082733154297,18.89986228942871,0.04267711192369461,0.05267675966024399,0.061611562967300415,0.06979035586118698,0.0774441584944725,0.08542534708976746,0.08978291600942612,0.0986911877989769,0.10463118553161621,0.10890865325927734,0.11244979500770569,0.1135028675198555,0.0077246250584721565,0.05679485574364662,16
0.9820713996887207,0.9697352051734924,0.9561906456947327,0.9432063698768616,0.933488667011261,0.9231170415878296,0.9104003310203552,0.8977116942405701,0.8802952170372009,0.8650786876678467,0.8461466431617737,0.8264432549476624,0.7585266828536987,0.720392107963562,0.6794775724411011,0.6410500407218933,0.6201291680335999,0.5971072316169739,0.5777209401130676,0.5672103762626648,0.5555641055107117,0.5502555966377258,0.5417113900184631,0.5329284071922302,27.671348571777344,25.525911331176758,24.107959747314453,23.180953979492188,22.644817352294922,22.14188575744629,21.51280403137207,21.025142669677734,20.454524993896484,20.03467559814453,19.590618133544922,19.168338775634766,0.04134591668844223,0.0529303103685379,0.06231634318828583,0.0693349540233612,0.07374950498342514,0.07814580202102661,0.08401557803153992,0.08886747807264328,0.09490163624286652,0.09960157424211502,0.10482602566480637,0.11004821956157684,0.0068107894621789455,0.053419847041368484,17
0.8455172777175903,0.8519608974456787,0.8593540191650391,0.8559953570365906,0.8206052780151367,0.8147425055503845,0.805669903755188,0.6380919218063354,0.6559033989906311,0.640300452709198,0.5704212188720703,0.5690414905548096,0.9602490067481995,0.9574066996574402,0.9537651538848877,0.9535926580429077,0.9490272402763367,0.9456889629364014,0.9399760365486145,0.8675225973129272,0.8642414212226868,0.8638339042663574,0.8610649108886719,0.8620336651802063,47.13434600830078,47.301326751708984,47.712162017822266,47.78754806518555,47.061553955078125,46.935916900634766,46.54127883911133,43.382564544677734,44.11757278442383,43.978580474853516,42.65825653076172,42.877655029296875,0.004398277495056391,0.004314531572163105,0.004115208983421326,0.004079647362232208,0.004435292910784483,0.004499912727624178,0.0047090803273022175,0.006774415727704763,0.0062247407622635365,0.006325151305645704,0.007363549433648586,0.0071798814460635185,3.0337927455548197e-05,0.0036399189848452806,18
0.8145163059234619,0.8079992532730103,0.7832490801811218,0.7733426690101624,0.7529759407043457,0.7286577820777893,0.7609580755233765,0.5239363312721252,0.5419238805770874,0.5157557725906372,0.5141505599021912,0.515017032623291,0.9341491460800171,0.9360928535461426,0.9358450174331665,0.9271196126937866,0.9154512882232666,0.9095995426177979,0.9066712856292725,0.8756885528564453,0.8740010261535645,0.8731133937835693,0.8730036020278931,0.8734135627746582,45.7999382019043,46.12009048461914,45.39738464355469,45.05779266357422,45.20619583129883,44.77824020385742,45.38364791870117,43.61922073364258,43.85354232788086,43.75131607055664,43.45065689086914,43.633304595947266,0.005128649994730949,0.004943054169416428,0.00537193613126874,0.005586120765656233,0.005491489544510841,0.005768831819295883,0.00538043724372983,0.006592330057173967,0.006416865158826113,0.006492830812931061,0.006721515208482742,0.006581651046872139,3.487275171210058e-05,0.004228169098496437,19
0.8241221308708191,0.825923502445221,0.7651103138923645,0.7408074140548706,0.7840377688407898,0.7555567622184753,0.7002971172332764,0.712286114692688,0.6839820742607117,0.6891164779663086,0.5670967102050781,0.6824542284011841,0.9363070130348206,0.9316738247871399,0.93359375,0.9263643622398376,0.923416018486023,0.9257743954658508,0.9278425574302673,0.9244300127029419,0.9266752600669861,0.9241289496421814,0.9249661564826965,0.925603449344635,45.83755111694336,45.95823287963867,45.259273529052734,44.62522888183594,45.610355377197266,45.69229507446289,45.3101806640625,45.27006530761719,45.382869720458984,45.592369079589844,44.107120513916016,45.47084426879883,0.005106488708406687,0.005036030896008015,0.005458035506308079,0.005871357396245003,0.005241822451353073,0.005192603450268507,0.005426139570772648,0.005451257340610027,0.005380919668823481,0.005252687260508537,0.006232236046344042,0.005326693877577782,2.9421609724522568e-05,0.003859843360260129,20
0.974292516708374,0.9596591591835022,0.937364935874939,0.9162957668304443,0.8896124958992004,0.8691755533218384,0.8513162732124329,0.8319336175918579,0.8090888261795044,0.7848530411720276,0.7627653479576111,0.7517387866973877,0.8175339698791504,0.779575765132904,0.7454760670661926,0.7219134569168091,0.7014196515083313,0.6815590262413025,0.6702104806900024,0.6563503742218018,0.6439921259880066,0.6280868649482727,0.6180267930030823,0.6121490597724915,30.61560821533203,29.123313903808594,27.39885711669922,26.18191146850586,25.117931365966797,24.445249557495117,24.01352310180664,23.553239822387695,23.024768829345703,22.520124435424805,22.15060043334961,21.9965877532959,0.029459109529852867,0.03498116508126259,0.0426635704934597,0.04907998815178871,0.05547577887773514,0.05994286760687828,0.06299757957458496,0.06642598658800125,0.0705929845571518,0.07481586933135986,0.07806743681430817,0.07946402579545975,0.003696850501000881,0.0437152199447155,21
0.9724197387695312,0.9609419107437134,0.9454071521759033,0.932885468006134,0.912131130695343,0.8926364183425903,0.8687757253646851,0.8502882122993469,0.8289327621459961,0.8140697479248047,0.78826904296875,0.7632870078086853,0.8036925196647644,0.7706353664398193,0.7315191030502319,0.713744580745697,0.6933273077011108,0.6741411089897156,0.656257152557373,0.6464675664901733,0.6365748047828674,0.6263478994369507,0.6109779477119446,0.5983812808990479,29.90740203857422,28.859560012817383,27.6961727142334,26.954612731933594,25.875024795532227,25.06462287902832,24.203760147094727,23.77592658996582,23.311016082763672,23.10022735595703,22.654794692993164,22.312517166137695,0.031961701810359955,0.03605968877673149,0.04122791066765785,0.04490237683057785,0.050845056772232056,0.05581730231642723,0.06163281574845314,0.06474462151527405,0.06830447912216187,0.0699823722243309,0.0736648440361023,0.07662563771009445,0.0033825088758021593,0.04234902933239937,22
0.9684472680091858,0.9518981575965881,0.9321396946907043,0.9171431064605713,0.9018319845199585,0.88205885887146,0.8597047924995422,0.8336561918258667,0.8097236156463623,0.7904999852180481,0.7637752294540405,0.7363541126251221,0.8008280396461487,0.7539052367210388,0.7103227376937866,0.6814841032028198,0.6591329574584961,0.6419599652290344,0.6202759742736816,0.5974070429801941,0.5825415253639221,0.5700817704200745,0.557225227355957,0.5401727557182312,30.050045013427734,28.70160484313965,27.322330474853516,26.590282440185547,25.896862030029297,25.22610092163086,24.505859375,23.805294036865234,23.288660049438477,22.974149703979492,22.570695877075195,22.176668167114258,0.0314410999417305,0.03672144189476967,0.04304111376404762,0.046825870871543884,0.050717391073703766,0.05478919669985771,0.059526048600673676,0.06452608108520508,0.06848050653934479,0.07100559771060944,0.07438153773546219,0.07783351093530655,0.0034154439345002174,0.04331735149025917,23
0.8968355655670166,0.8463560342788696,0.8293536305427551,0.8266730904579163,0.827287495136261,0.8023162484169006,0.7703989148139954,0.7596926689147949,0.7258128523826599,0.7194931507110596,0.6798442602157593,0.6833919882774353,0.9178309440612793,0.9130131602287292,0.9055985808372498,0.8979648947715759,0.8950618505477905,0.8874397277832031,0.8716199398040771,0.8693937063217163,0.8347671627998352,0.8304852843284607,0.8322442173957825,0.84079909324646,38.89374542236328,37.63581466674805,37.44550323486328,37.641536712646484,38.18640899658203,37.73699188232422,36.6235466003418,36.34343338012695,34.918251037597656,34.95000076293945,33.82194900512695,34.22779846191406,0.011358284391462803,0.013128320686519146,0.01341914664953947,0.013119674287736416,0.012321953661739826,0.012976286001503468,0.014751042239367962,0.015234503895044327,0.017950953915715218,0.017885452136397362,0.020365845412015915,0.01943613775074482,0.0002381764934398234,0.009416154585778713,24
0.8744768500328064,0.8149856328964233,0.8121979236602783,0.832047164440155,0.7984310388565063,0.8024624586105347,0.8245121836662292,0.8300864100456238,0.806297242641449,0.7126625776290894,0.7536374926567078,0.7176899909973145,0.9057602882385254,0.9070230722427368,0.9044700860977173,0.8942657709121704,0.8867809772491455,0.8820759057998657,0.8798019289970398,0.8769506812095642,0.8723639845848083,0.8604400157928467,0.8571822643280029,0.8656556010246277,37.48893356323242,36.52444839477539,36.95521545410156,37.74748611450195,37.248558044433594,37.51578903198242,38.24049758911133,38.444007873535156,37.89418029785156,35.22040557861328,36.67921447753906,36.451751708984375,0.01335221342742443,0.01492029707878828,0.014198394492268562,0.012960615567862988,0.013726887293159962,0.013310996815562248,0.012245461344718933,0.01196188386529684,0.012743564322590828,0.01733723096549511,0.01465680357068777,0.015045697800815105,0.00019444084318820387,0.008627048693597317,25
0.8696954250335693,0.8275282979011536,0.847011923789978,0.7997649312019348,0.7756789326667786,0.756049394607544,0.7319804430007935,0.7204216718673706,0.6974644660949707,0.681922435760498,0.6666017770767212,0.6375147104263306,0.9137178659439087,0.9109274744987488,0.9009525775909424,0.8819494843482971,0.8822521567344666,0.8818549513816833,0.8735467195510864,0.8674541711807251,0.8739112615585327,0.8698199987411499,0.8548178672790527,0.8530049324035645,39.30170822143555,39.05092239379883,39.59630584716797,38.42424392700195,38.531394958496094,38.29764938354492,38.09489440917969,37.83111572265625,37.74958801269531,37.272403717041016,36.38893508911133,36.013607025146484,0.010837136767804623,0.0111546004191041,0.010475738905370235,0.01198913436383009,0.01184214185923338,0.012165152467787266,0.012452461756765842,0.012836426496505737,0.012957477942109108,0.013689253479242325,0.015154906548559666,0.015824126079678535,0.0001615650107851252,0.009244127199053764,26
0.9828935861587524,0.9684837460517883,0.9555709958076477,0.9413543343544006,0.932812511920929,0.9200425744056702,0.9069227576255798,0.8997721076011658,0.891232967376709,0.8850445747375488,0.8808910250663757,0.8641358017921448,0.8374893069267273,0.7858255505561829,0.7534343600273132,0.7295426726341248,0.7149392366409302,0.6983110308647156,0.6795039176940918,0.6673455238342285,0.6578648090362549,0.6515917181968689,0.6441769599914551,0.6299493312835693,26.785350799560547,24.40398597717285,23.017845153808594,21.945398330688477,21.386415481567383,20.64859390258789,20.043991088867188,19.760452270507812,19.416736602783203,19.1739501953125,19.10704231262207,18.59261131286621,0.04578597843647003,0.060228317975997925,0.07064928114414215,0.07993372529745102,0.08524702489376068,0.09280477464199066,0.0994948148727417,0.102796271443367,0.10694566369056702,0.10997715592384338,0.11082758754491806,0.11758974194526672,0.008591086603701115,0.04946873337030411,27
0.9746319651603699,0.956615149974823,0.9423556327819824,0.9325928092002869,0.9252609610557556,0.9218835830688477,0.9195659756660461,0.9149544835090637,0.9127568006515503,0.9087184071540833,0.9054263830184937,0.9018199443817139,0.7915567755699158,0.7342655062675476,0.6966449618339539,0.6728091239929199,0.6616359353065491,0.6586704850196838,0.6511394381523132,0.6481894850730896,0.6434486508369446,0.6321200132369995,0.6272374987602234,0.6233778595924377,25.50071907043457,23.330942153930664,22.17950439453125,21.544870376586914,21.187511444091797,21.00214385986328,20.86798667907715,20.616161346435547,20.478586196899414,20.262434005737305,20.129674911499023,19.97727394104004,0.053084053099155426,0.06814796477556229,0.07780808955430984,0.08370598405599594,0.08722168207168579,0.08910311013460159,0.09049001336097717,0.09315194934606552,0.0946391150355339,0.09702380746603012,0.09851814061403275,0.10026197880506516,0.007588669657707214,0.0492110550403595,28
