lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
,,63,,,0.016461564227938652,0.08874384313821793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64,,,0.014928830787539482,0.08773496747016907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65,,,0.013233701698482037,0.08744761347770691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66,,,0.009239566512405872,0.07500961422920227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67,,,0.006989015266299248,0.07809863239526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68,,,0.007133156061172485,0.07867874205112457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69,,,0.007491030264645815,0.08536592870950699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70,,,0.0074145901016891,0.0849570706486702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71,,,0.007319094613194466,0.08442532271146774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72,,,0.0074974605813622475,0.08545955270528793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73,,,0.01031156349927187,0.08631414920091629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74,,,0.01006818376481533,0.08006170392036438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75,,,0.03273415192961693,0.11251740157604218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76,,,0.03458389267325401,0.11485951393842697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77,,,0.04154255986213684,0.13251152634620667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78,,,0.0333462655544281,0.1159055233001709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79,,,0.02432781644165516,0.09685486555099487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80,,,0.026326358318328857,0.10176187753677368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81,,,0.015147579833865166,0.09117184579372406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82,,,0.009069246239960194,0.08241816610097885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83,,,0.007210204843431711,0.08212308585643768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84,,,0.010803419165313244,0.08690575510263443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85,,,0.016890129074454308,0.09207783639431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86,,,0.024291200563311577,0.09896223992109299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87,,,0.02617170475423336,0.10114159435033798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88,,,0.025841014459729195,0.10285288095474243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,89,,,0.027621939778327942,0.106809101998806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90,,,0.03195527195930481,0.11810101568698883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91,,,0.02512463368475437,0.1043965220451355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,92,,,0.01999082788825035,0.09679761528968811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,93,,,0.02863142266869545,0.1068340465426445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94,,,0.019715087488293648,0.09934667497873306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95,,,0.0070754168555140495,0.08205774426460266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96,,,0.024320755153894424,0.09894547611474991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97,,,0.022021938115358353,0.09501884877681732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98,,,0.023787565529346466,0.09853266179561615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99,,,0.024843856692314148,0.09945844858884811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100,,,0.014120493084192276,0.0853220522403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,101,,,0.008153583854436874,0.08061037957668304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102,,,0.025257043540477753,0.09973643720149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103,,,0.026231933385133743,0.10403242707252502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104,,,0.03590524196624756,0.1295880228281021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105,,,0.025245901197195053,0.10007273405790329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106,,,0.016745366156101227,0.09235561639070511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107,,,0.006470846943557262,0.07707643508911133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108,,,0.01667148247361183,0.08959618210792542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109,,,0.024740729480981827,0.10933718085289001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110,,,0.018436452373862267,0.09171447902917862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,111,,,0.023493360728025436,0.1041196882724762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112,,,0.022229310125112534,0.09741631150245667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,,,0.02546762116253376,0.10643216222524643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,114,,,0.026887353509664536,0.10618600994348526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115,,,0.01722918264567852,0.09432920813560486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116,,,0.007717315107584,0.08462265133857727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117,,,0.012211496941745281,0.0912955105304718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118,,,0.024340523406863213,0.10609406232833862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119,,,0.03872548043727875,0.12664510309696198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,,,0.030013911426067352,0.1100563034415245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121,,,0.016694488003849983,0.0887117087841034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122,,,0.012384318746626377,0.08831685036420822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,123,,,0.05174172297120094,0.1612185537815094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124,,,0.037216927856206894,0.13310958445072174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125,,,0.02745809778571129,0.10814370214939117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126,,,0.032352861016988754,0.12042264640331268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127,,,0.02435101568698883,0.09776825457811356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,128,,,0.022723332047462463,0.0947544053196907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129,,,0.01683659851551056,0.08740513771772385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,130,,,0.01670357771217823,0.08794992417097092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131,,,0.014882830902934074,0.08332044631242752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,132,,,0.018992425873875618,0.0901450589299202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,133,,,0.012149607762694359,0.08308248221874237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,134,,,0.013941003940999508,0.08867771178483963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,135,,,0.02854010835289955,0.12086412310600281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136,,,0.01912599615752697,0.09403852373361588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,137,,,0.00929717905819416,0.07518958300352097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,138,,,0.006029046140611172,0.0755688026547432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,139,,,0.006883007474243641,0.08022703975439072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,140,,,0.0071874200366437435,0.08268792182207108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,141,,,0.027202323079109192,0.10381429642438889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,142,,,0.02601959928870201,0.09913322329521179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,143,,,0.022204158827662468,0.09272691607475281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,144,,,0.014856331050395966,0.094698466360569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,145,,,0.015855608507990837,0.09560724347829819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,146,,,0.017065390944480896,0.09842303395271301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,147,,,0.00991433672606945,0.07371686398983002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,148,,,0.012818566523492336,0.0869920551776886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,149,,,0.017128286883234978,0.09657513350248337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,150,,,0.006122595630586147,0.07467462122440338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,151,,,0.006461623590439558,0.0759635791182518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,152,,,0.006940433289855719,0.0792497992515564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,153,,,0.008948107250034809,0.08070341497659683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,154,,,0.012567577883601189,0.08888924866914749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,155,,,0.008822605013847351,0.0861562117934227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,156,,,0.028799993917346,0.11501246690750122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,157,,,0.019281573593616486,0.10040357708930969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,158,,,0.01774647645652294,0.09859796613454819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,159,,,0.017152508720755577,0.09688201546669006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,160,,,0.01571349799633026,0.0957845076918602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,161,,,0.011162376031279564,0.08800190687179565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,162,,,0.015917815268039703,0.09406883269548416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,163,,,0.014088775962591171,0.09294186532497406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,164,,,0.007055442780256271,0.08253365010023117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,165,,,0.0069679198786616325,0.0803639367222786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,166,,,0.009872585535049438,0.08581021428108215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,167,,,0.008885635994374752,0.08493324369192123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,168,,,0.012581633403897285,0.09060001373291016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,169,,,0.017493434250354767,0.09539298713207245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,170,,,0.023141875863075256,0.10072176903486252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,171,,,0.02849980816245079,0.11444510519504547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,172,,,0.02270294539630413,0.10379307717084885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,173,,,0.018773794174194336,0.09824459999799728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,174,,,0.013628270477056503,0.08447689563035965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,175,,,0.011889982968568802,0.0851961225271225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,176,,,0.0071097854524850845,0.08266496658325195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,177,,,0.006752621382474899,0.07915730029344559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,178,,,0.013911097310483456,0.08978133648633957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,179,,,0.02006027288734913,0.09515536576509476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,180,,,0.027021121233701706,0.11088389158248901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,181,,,0.020655430853366852,0.09615961462259293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,182,,,0.01629653200507164,0.08780132979154587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,183,,,0.014988910406827927,0.08885472267866135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,184,,,0.018351774662733078,0.09439217299222946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,185,,,0.02009824849665165,0.09565889090299606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,186,,,0.02155369706451893,0.10110648721456528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,187,,,0.020044498145580292,0.09594672173261642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,188,,,0.015176426619291306,0.08428176492452621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,189,,,0.00698652071878314,0.08216749876737595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,190,,,0.00700150802731514,0.07973946630954742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,191,,,0.0073780883103609085,0.07868628203868866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,192,,,0.029831063002347946,0.105373814702034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,193,,,0.028634624555706978,0.10727902501821518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,194,,,0.027360327541828156,0.10286341607570648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,195,,,0.029874924570322037,0.10553250461816788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,196,,,0.02715199999511242,0.10595542192459106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,197,,,0.02510865591466427,0.10291153192520142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,198,,,0.034149426966905594,0.1128862202167511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,199,,,0.02227165922522545,0.09802252799272537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,200,,,0.012557809241116047,0.08852570503950119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,201,,,0.005958894733339548,0.072100929915905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,202,,,0.011101632378995419,0.0834074541926384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,203,,,0.019911520183086395,0.09641312062740326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,204,,,0.020902780815958977,0.09045860171318054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,205,,,0.024302423000335693,0.09307820349931717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,206,,,0.026310516521334648,0.09859196096658707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,207,,,0.024474017322063446,0.09218822419643402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,208,,,0.02429504692554474,0.09253031015396118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,209,,,0.023122990503907204,0.09232130646705627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,210,,,0.026910450309515,0.09542421251535416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,211,,,0.01830383390188217,0.08806165307760239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,212,,,0.014188998378813267,0.08434907346963882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,213,,,0.008179046213626862,0.08170332759618759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,214,,,0.01697392389178276,0.09251200407743454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,215,,,0.022759243845939636,0.09950786828994751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,216,,,0.019778983667492867,0.09235879778862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,217,,,0.016106057912111282,0.08679743111133575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,218,,,0.017647577449679375,0.0870235413312912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,219,,,0.01803058199584484,0.0862574428319931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220,,,0.008717801421880722,0.07780119776725769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221,,,0.006747351959347725,0.08009791374206543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222,,,0.016915885731577873,0.09397973865270615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223,,,0.018913917243480682,0.09849261492490768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,224,,,0.02124805375933647,0.10221356153488159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,225,,,0.008638129569590092,0.083957739174366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,226,,,0.014063699170947075,0.09118480235338211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227,,,0.0066896588541567326,0.0795355886220932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,228,,,0.03057999350130558,0.11036235839128494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,229,,,0.03293854370713234,0.11214980483055115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,230,,,0.03142867982387543,0.11205574125051498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,231,,,0.01171860657632351,0.07972244173288345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,232,,,0.01744297333061695,0.08755067735910416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,233,,,0.029599115252494812,0.11084385961294174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,234,,,0.016216203570365906,0.083095021545887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,235,,,0.020372774451971054,0.09478548169136047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,236,,,0.02231740951538086,0.10289543867111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,237,,,0.006978378631174564,0.08154452592134476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,238,,,0.013708059675991535,0.09346527606248856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239,,,0.027760686352849007,0.10428968816995621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,240,,,0.03155706077814102,0.11288939416408539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241,,,0.03690521791577339,0.1207127571105957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,242,,,0.04270746931433678,0.12706555426120758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,243,,,0.007023407146334648,0.08167146891355515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,244,,,0.0070870970375835896,0.08201909065246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,245,,,0.006942396517843008,0.081386499106884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,246,,,0.016570184379816055,0.09294620156288147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,247,,,0.01739959977567196,0.09466452151536942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,248,,,0.016926484182476997,0.08965212851762772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,249,,,0.007403424475342035,0.08447634428739548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,250,,,0.007029935717582703,0.08170309662818909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,251,,,0.0067276121117174625,0.08036874979734421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,252,,,0.03066921979188919,0.10784416645765305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,253,,,0.029584122821688652,0.10629156231880188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,254,,,0.024912746623158455,0.09992419928312302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,255,,,0.029526913538575172,0.10914406925439835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,256,,,0.023064684122800827,0.09844435006380081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,257,,,0.01685519516468048,0.08840594440698624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,258,,,0.02073850855231285,0.09432972967624664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,259,,,0.011554080992937088,0.08591417223215103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,260,,,0.007524207234382629,0.08565431088209152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,261,,,0.007326576393097639,0.08385992050170898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,262,,,0.011354740709066391,0.08350834995508194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263,,,0.019036540761590004,0.09388218075037003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264,,,0.015493346378207207,0.08170945197343826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265,,,0.01866096258163452,0.09303794056177139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266,,,0.021457206457853317,0.09710963815450668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,267,,,0.01295649353414774,0.0760444700717926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,268,,,0.01659354567527771,0.08957700431346893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,269,,,0.02129967510700226,0.0965142622590065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,270,,,0.020631352439522743,0.09484033286571503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,271,,,0.018629049882292747,0.09103161841630936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,272,,,0.017086006700992584,0.08712075650691986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,273,,,0.027644949033856392,0.10754624009132385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,274,,,0.033570948988199234,0.11729156225919724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,275,,,0.02471470646560192,0.10314270108938217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,276,,,0.03207095339894295,0.11179701238870621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,277,,,0.03468363732099533,0.11889049410820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,278,,,0.02339516021311283,0.09932659566402435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,279,,,0.008217920549213886,0.0786205381155014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,280,,,0.008781695738434792,0.08423487097024918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,281,,,0.007581507787108421,0.08498095721006393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,282,,,0.007153413724154234,0.08352430909872055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,283,,,0.00813723262399435,0.08462405949831009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,284,,,0.008696764707565308,0.08645038306713104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,285,,,0.007356772664934397,0.08473297953605652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286,,,0.007448581047356129,0.0852704644203186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,287,,,0.007523846812546253,0.08573246002197266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,288,,,0.0215016920119524,0.09598970413208008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,289,,,0.02064172364771366,0.09681491553783417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,290,,,0.0239917803555727,0.10258631408214569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,291,,,0.02407766319811344,0.10132646560668945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,292,,,0.019414130598306656,0.0927649661898613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,293,,,0.019478311762213707,0.09583297371864319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,294,,,0.015732118859887123,0.08754096180200577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,295,,,0.014696871861815453,0.09000664949417114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,296,,,0.017230547964572906,0.09340831637382507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,297,,,0.007575312163680792,0.08595975488424301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,298,,,0.007340205367654562,0.08454548567533493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,299,,,0.007228126283735037,0.08172672986984253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,300,,,0.044782545417547226,0.13810409605503082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301,,,0.03876512125134468,0.1281602829694748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,302,,,0.038415055721998215,0.1337551772594452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,303,,,0.043707460165023804,0.13585466146469116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,304,,,0.03691299632191658,0.12426894903182983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,305,,,0.03239918127655983,0.1189265176653862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,306,,,0.03755834326148033,0.11862751841545105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,307,,,0.015749888494610786,0.09044639021158218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,308,,,0.009456436149775982,0.0846954807639122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
