lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
6.057342953628654e-05,6.057342953628654e-05,25,,,,,,,,,
,,25,0.011409918777644634,0,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
5.63945400963566e-05,5.63945400963566e-05,26,,,,,,,,,
,,26,0.02252916805446148,0,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
5.2169938099647626e-05,5.2169938099647626e-05,27,,,,,,,,,
,,27,0.007494661025702953,0,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
4.7930061900352415e-05,4.7930061900352415e-05,28,,,,,,,,,
,,28,0.0013561133528128266,0,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
4.3705459903643417e-05,4.3705459903643417e-05,29,,,,,,,,,
,,29,0.00623136293143034,0,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
3.9526570463713486e-05,3.9526570463713486e-05,30,,,,,,,,,
,,30,0.0003541508922353387,0,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
3.542350257473633e-05,3.542350257473633e-05,31,,,,,,,,,
,,31,0.009034286253154278,0,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
3.14258189348736e-05,3.14258189348736e-05,32,,,,,,,,,
,,32,0.011038578115403652,0,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
2.756232294635722e-05,2.756232294635722e-05,33,,,,,,,,,
,,33,0.009940450079739094,0,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
2.386085118631629e-05,2.386085118631629e-05,34,,,,,,,,,
,,34,0.01822621561586857,0,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
2.034807284360089e-05,2.034807284360089e-05,35,,,,,,,,,
,,35,0.02813495509326458,0,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
1.7049297566665446e-05,1.7049297566665446e-05,36,,,,,,,,,
,,36,0.009916454553604126,0,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
1.3988293106971512e-05,1.3988293106971512e-05,37,,,,,,,,,
,,37,0.02264336869120598,0,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
1.1187114071793947e-05,1.1187114071793947e-05,38,,,,,,,,,
,,38,0.007146632764488459,0,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
8.665943020270093e-06,8.665943020270093e-06,39,,,,,,,,,
,,39,0.026523759588599205,0,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
6.442945047598666e-06,6.442945047598666e-06,40,,,,,,,,,
,,40,0.011547904461622238,0,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
4.53413690511263e-06,4.53413690511263e-06,41,,,,,,,,,
,,41,0.004952601157128811,0,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
2.953271599218845e-06,2.953271599218845e-06,42,,,,,,,,,
,,42,0.000339018675731495,0,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
1.7117393006717322e-06,1.7117393006717322e-06,43,,,,,,,,,
,,43,0.022761458531022072,0,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
8.184852781319629e-07,8.184852781319629e-07,44,,,,,,,,,
,,44,0.00877420511096716,0,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
2.799454473008003e-07,2.799454473008003e-07,45,,,,,,,,,
,,45,0.01595105603337288,0,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,46,,,,,,,,,
,,46,0.009093674831092358,0,,,,,,,
,,0,,,0.7855533624940042,0.3845078642262433,17.270207656534087,0.7718058268229167,0.13888099789619446,0.019863182678818703,0.08712427318096161
,,1,,,0.7477195145576874,0.4075841176894041,17.063988768752928,0.7342220730251736,0.14166881144046783,0.02049051970243454,0.0903661698102951
,,2,,,0.7665994847632694,0.44391658408616114,18.109608938613004,0.7365119086371528,0.12499682605266571,0.015806449577212334,0.0869549885392189
,,3,,,0.5990903667117241,0.545598760652539,19.26551261879316,0.9005930582682291,0.10959086567163467,0.012179271318018436,0.043347179889678955
,,4,,,0.5710757897371886,0.5121700485358819,19.05945379566927,0.8638648139105902,0.11218472570180893,0.0127494428306818,0.05046992376446724
,,5,,,0.5368396928369966,0.570871747586921,22.23876677232075,0.9203057183159722,0.07808548957109451,0.0062256562523543835,0.03287743777036667
,,6,,,0.7824704681902671,0.2147012051596219,17.106978221019222,0.5915584988064236,0.14025534689426422,0.01988472230732441,0.10920973867177963
,,7,,,0.7423541430123473,0.30123617710110806,17.869108784443075,0.6691026475694444,0.12875284254550934,0.0168148260563612,0.0954006016254425
,,8,,,0.6059383174371556,0.3560567933426207,17.155182632723708,0.5859164767795139,0.13925625383853912,0.01953548938035965,0.10113506019115448
,,9,,,0.5844607259815554,0.6877519774196674,23.712755535172487,0.954916042751736,0.06554076075553894,0.0043359724804759026,0.021257970482110977
,,10,,,0.6093788514627688,0.4773937597769032,22.48088956914068,0.8549336751302082,0.07780502736568451,0.006471585016697645,0.04225514829158783
,,11,,,0.327026320648162,0.42657669676338583,21.703648929078337,0.868212890625,0.08283136039972305,0.00697170477360487,0.04411157965660095
,,12,,,0.6429316561144334,0.2980949337464735,19.3943413610893,0.8230814615885418,0.10774463415145874,0.011725058779120445,0.059487584978342056
,,13,,,0.6861762675827405,0.3390016713604812,18.54296135799595,0.7341135660807292,0.1218951940536499,0.01577911712229252,0.07853490859270096
,,14,,,0.7424992088155873,0.3067958883734661,16.79760634905149,0.5764048258463542,0.1453038603067398,0.02132336236536503,0.10920780897140503
,,15,,,0.7045960264562343,0.3139407118734685,17.339644376849257,0.6692420111762154,0.13678111135959625,0.018967758864164352,0.0944594293832779
,,16,,,0.7747172941671463,0.29819634683740637,17.856243950794312,0.6487525092230901,0.128753662109375,0.016763243824243546,0.09493986517190933
,,17,,,0.5625538758786202,0.3461972614608381,20.011427784862047,0.7652272542317708,0.10095318406820297,0.010407389141619205,0.06393256783485413
,,18,,,0.6695300281809923,0.3187218438453549,18.90196796596613,0.7061445448133681,0.11421923339366913,0.013213777914643288,0.08003650605678558
,,19,,,0.28451180727865005,0.5591716711726651,28.090851298321574,0.8856285942925348,0.051978833973407745,0.003920266404747963,0.03176107630133629
,,20,,,0.023436857673261965,0.6333242029941948,32.96289642085474,0.9891713460286459,0.02250298671424389,0.000507282733451575,0.012430178932845592
,,21,,,0.602816918311644,0.44222894497358967,20.317606225278542,0.8098487006293402,0.09672576934099197,0.009413427673280239,0.054050616919994354
,,22,,,0.47909922593074566,0.5981290848643901,25.201124120362824,0.9220448811848959,0.05745961517095566,0.0035847120452672243,0.025454500690102577
,,23,,,0.1762679022943535,0.7094324377172663,30.811340825025706,0.9801266140407987,0.02891300991177559,0.0008420647936873138,0.011786839924752712
,,24,,,0.7939942408175281,0.31626538363829654,17.58195379164055,0.7771382649739583,0.13306614756584167,0.01796663925051689,0.08324241638183594
,,25,,,0.7694760053700277,0.30354032912225415,17.55020026567014,0.7487796359592014,0.13607342541217804,0.019465792924165726,0.08783604204654694
,,26,,,0.7358553101824425,0.2564235914559085,16.476885648974726,0.6042026095920139,0.15096764266490936,0.023085612803697586,0.11370190232992172
,,27,,,0.7906083086349691,0.32811152187617465,17.780591843865732,0.7934173583984375,0.13018319010734558,0.01722569949924946,0.0791568011045456
,,28,,,0.7569806298246015,0.3153954251077948,17.603352946219673,0.7534220377604167,0.13626712560653687,0.019784806296229362,0.08548358082771301
,,29,,,0.7242321797094686,0.25694225507162805,16.233545818769112,0.6021572536892361,0.15513141453266144,0.024337543174624443,0.11583611369132996
,,30,,,0.7672645469724407,0.34392001729917704,16.909993079526576,0.7432278103298611,0.14367744326591492,0.020910242572426796,0.09144768118858337
,,31,,,0.3331505869440581,0.4748288521391573,26.917947235049308,0.7776719835069444,0.07430252432823181,0.009041023440659046,0.05322597175836563
